datetime,season,holiday,workingday,weather,temp,atemp,count
2011-07-02 2:00,3,0,0,1,26.24,31.06,52
2011-07-02 3:00,3,0,0,1,26.24,31.06,26
2011-07-02 4:00,3,0,0,1,25.42,30.305,11
2011-07-02 5:00,3,0,0,1,23.78,27.275,14
2011-07-02 6:00,3,0,0,1,25.42,30.305,32
2011-07-02 7:00,3,0,0,1,26.24,30.305,45
2011-07-02 8:00,3,0,0,1,27.88,31.82,132
2011-07-02 9:00,3,0,0,1,30.34,33.335,179
2011-07-02 10:00,3,0,0,1,32.8,35.605,271
2011-07-02 11:00,3,0,0,1,32.8,35.605,357
2011-07-02 12:00,3,0,0,1,33.62,35.605,374
2011-07-02 13:00,3,0,0,1,33.62,35.605,404
2011-07-02 14:00,3,0,0,1,34.44,35.605,392
2011-07-02 15:00,3,0,0,1,35.26,36.365,331
2011-07-02 16:00,3,0,0,1,36.08,37.12,398
2011-07-02 17:00,3,0,0,1,34.44,36.365,349
2011-07-02 18:00,3,0,0,1,33.62,35.605,383
2011-07-02 19:00,3,0,0,1,32.8,34.85,305
2011-07-02 20:00,3,0,0,1,31.16,34.09,284
2011-07-02 21:00,3,0,0,1,30.34,33.335,232
2011-07-02 22:00,3,0,0,1,29.52,33.335,201
2011-07-02 23:00,3,0,0,1,29.52,33.335,154
2011-07-03 0:00,3,0,0,1,28.7,32.575,144
2011-07-03 1:00,3,0,0,2,28.7,32.575,78
2011-07-03 2:00,3,0,0,1,28.7,32.575,69
2011-07-03 3:00,3,0,0,3,27.88,31.82,33
2011-07-03 4:00,3,0,0,3,27.88,31.82,5
2011-07-03 5:00,3,0,0,3,25.42,28.79,1
2011-07-03 6:00,3,0,0,2,25.42,27.275,3
2011-07-03 7:00,3,0,0,2,26.24,28.79,25
2011-07-03 8:00,3,0,0,1,27.88,31.82,92
2011-07-03 9:00,3,0,0,1,28.7,33.335,181
2011-07-03 10:00,3,0,0,1,30.34,34.85,264
2011-07-03 11:00,3,0,0,1,31.16,35.605,390
2011-07-03 12:00,3,0,0,1,32.8,37.88,404
2011-07-03 13:00,3,0,0,1,32.8,38.635,421
2011-07-03 14:00,3,0,0,1,33.62,39.395,375
2011-07-03 15:00,3,0,0,1,34.44,40.15,376
2011-07-03 16:00,3,0,0,1,34.44,40.15,414
2011-07-03 17:00,3,0,0,3,32.8,37.12,358
2011-07-03 18:00,3,0,0,3,32.8,37.12,181
2011-07-03 19:00,3,0,0,2,27.06,30.305,183
2011-07-03 20:00,3,0,0,3,27.06,30.305,176
2011-07-03 21:00,3,0,0,2,27.06,30.305,167
2011-07-03 22:00,3,0,0,2,27.06,30.305,162
2011-07-03 23:00,3,0,0,1,26.24,28.79,147
2011-07-04 0:00,3,1,0,1,26.24,28.79,140
2011-07-04 1:00,3,1,0,1,26.24,28.79,119
2011-07-04 2:00,3,1,0,1,26.24,28.79,63
2011-07-04 3:00,3,1,0,1,26.24,29.545,26
2011-07-04 4:00,3,1,0,2,27.06,30.305,12
2011-07-04 5:00,3,1,0,2,26.24,28.79,4
2011-07-04 6:00,3,1,0,1,26.24,28.79,16
2011-07-04 7:00,3,1,0,1,27.06,30.305,36
2011-07-04 8:00,3,1,0,1,28.7,33.335,86
2011-07-04 9:00,3,1,0,2,29.52,34.09,238
2011-07-04 10:00,3,1,0,2,31.16,34.85,280
2011-07-04 11:00,3,1,0,2,31.16,34.85,349
2011-07-04 12:00,3,1,0,2,31.98,35.605,447
2011-07-04 13:00,3,1,0,2,31.98,35.605,423
2011-07-04 14:00,3,1,0,1,32.8,36.365,408
2011-07-04 15:00,3,1,0,1,33.62,37.12,408
2011-07-04 16:00,3,1,0,1,33.62,37.12,452
2011-07-04 17:00,3,1,0,1,32.8,36.365,436
2011-07-04 18:00,3,1,0,1,32.8,36.365,418
2011-07-04 19:00,3,1,0,2,31.98,35.605,375
2011-07-04 20:00,3,1,0,2,31.16,34.85,386
2011-07-04 21:00,3,1,0,2,30.34,34.09,457
2011-07-04 22:00,3,1,0,2,30.34,34.09,326
2011-07-04 23:00,3,1,0,2,29.52,34.09,138
2011-07-05 0:00,3,0,1,2,28.7,32.575,55
2011-07-05 1:00,3,0,1,1,28.7,32.575,39
2011-07-05 2:00,3,0,1,1,27.06,31.06,13
2011-07-05 3:00,3,0,1,1,27.06,31.06,8
2011-07-05 4:00,3,0,1,1,27.06,31.06,5
2011-07-05 5:00,3,0,1,1,27.06,31.06,20
2011-07-05 6:00,3,0,1,1,27.06,31.06,94
2011-07-05 7:00,3,0,1,1,28.7,32.575,270
2011-07-05 8:00,3,0,1,1,29.52,34.09,432
2011-07-05 9:00,3,0,1,1,30.34,34.09,227
2011-07-05 10:00,3,0,1,1,31.16,34.85,139
2011-07-05 11:00,3,0,1,1,31.98,34.85,172
2011-07-05 12:00,3,0,1,1,32.8,36.365,201
2011-07-05 13:00,3,0,1,1,33.62,37.12,203
2011-07-05 14:00,3,0,1,1,32.8,37.12,178
2011-07-05 15:00,3,0,1,1,33.62,37.12,162
2011-07-05 16:00,3,0,1,1,33.62,37.88,281
2011-07-05 17:00,3,0,1,1,33.62,37.88,545
2011-07-05 18:00,3,0,1,1,32.8,37.88,496
2011-07-05 19:00,3,0,1,1,32.8,38.635,368
2011-07-05 20:00,3,0,1,1,31.16,36.365,284
2011-07-05 21:00,3,0,1,1,31.98,37.12,245
2011-07-05 22:00,3,0,1,1,31.16,36.365,155
2011-07-05 23:00,3,0,1,1,30.34,34.85,73
2011-07-06 0:00,3,0,1,1,29.52,34.85,37
2011-07-06 1:00,3,0,1,1,28.7,33.335,15
2011-07-06 2:00,3,0,1,1,28.7,33.335,5
2011-07-06 3:00,3,0,1,1,28.7,33.335,6
2011-07-06 4:00,3,0,1,2,27.88,31.82,6
2011-07-06 5:00,3,0,1,1,27.88,31.82,35
2011-07-06 6:00,3,0,1,1,28.7,33.335,121
2011-07-06 7:00,3,0,1,2,29.52,34.85,312
2011-07-06 8:00,3,0,1,2,29.52,34.85,428
2011-07-06 9:00,3,0,1,3,28.7,33.335,189
2011-07-06 10:00,3,0,1,3,28.7,33.335,43
2011-07-06 11:00,3,0,1,2,29.52,34.85,127
2011-07-06 12:00,3,0,1,2,30.34,34.85,152
2011-07-06 13:00,3,0,1,2,30.34,34.85,140
2011-07-06 14:00,3,0,1,1,31.16,36.365,163
2011-07-06 15:00,3,0,1,1,31.16,36.365,185
2011-07-06 16:00,3,0,1,1,31.16,36.365,275
2011-07-06 17:00,3,0,1,1,31.98,37.12,596
2011-07-06 18:00,3,0,1,1,31.16,35.605,563
2011-07-06 19:00,3,0,1,1,30.34,34.85,394
2011-07-06 20:00,3,0,1,1,29.52,34.85,312
2011-07-06 21:00,3,0,1,1,28.7,33.335,241
2011-07-06 22:00,3,0,1,1,28.7,33.335,186
2011-07-06 23:00,3,0,1,1,27.88,31.82,98
2011-07-07 0:00,3,0,1,1,27.06,29.545,35
2011-07-07 1:00,3,0,1,1,27.06,29.545,16
2011-07-07 2:00,3,0,1,1,27.06,29.545,8
2011-07-07 3:00,3,0,1,1,26.24,28.03,4
2011-07-07 4:00,3,0,1,1,26.24,28.79,4
2011-07-07 5:00,3,0,1,1,26.24,28.79,32
2011-07-07 6:00,3,0,1,2,26.24,28.79,118
2011-07-07 7:00,3,0,1,2,27.06,29.545,292
2011-07-07 8:00,3,0,1,2,28.7,33.335,443
2011-07-07 9:00,3,0,1,1,30.34,34.85,179
2011-07-07 10:00,3,0,1,1,31.98,37.12,101
2011-07-07 11:00,3,0,1,1,33.62,38.635,142
2011-07-07 12:00,3,0,1,1,34.44,38.635,171
2011-07-07 13:00,3,0,1,1,35.26,39.395,155
2011-07-07 14:00,3,0,1,1,35.26,39.395,160
2011-07-07 15:00,3,0,1,1,35.26,39.395,166
2011-07-07 16:00,3,0,1,1,35.26,38.635,265
2011-07-07 17:00,3,0,1,1,35.26,37.88,569
2011-07-07 18:00,3,0,1,1,34.44,37.88,562
2011-07-07 19:00,3,0,1,1,33.62,38.635,365
2011-07-07 20:00,3,0,1,1,31.16,35.605,285
2011-07-07 21:00,3,0,1,1,30.34,34.09,209
2011-07-07 22:00,3,0,1,1,30.34,34.09,182
2011-07-07 23:00,3,0,1,1,29.52,34.09,129
2011-07-08 0:00,3,0,1,1,30.34,34.85,47
2011-07-08 1:00,3,0,1,1,29.52,34.85,34
2011-07-08 2:00,3,0,1,2,28.7,33.335,22
2011-07-08 3:00,3,0,1,1,27.88,31.82,6
2011-07-08 4:00,3,0,1,1,28.7,33.335,11
2011-07-08 5:00,3,0,1,1,27.88,31.82,27
2011-07-08 6:00,3,0,1,1,28.7,33.335,102
2011-07-08 7:00,3,0,1,2,28.7,33.335,332
2011-07-08 8:00,3,0,1,2,29.52,34.85,457
2011-07-08 9:00,3,0,1,2,31.16,36.365,241
2011-07-08 10:00,3,0,1,2,30.34,34.85,138
2011-07-08 11:00,3,0,1,2,30.34,35.605,165
2011-07-08 12:00,3,0,1,2,31.16,36.365,213
2011-07-08 13:00,3,0,1,2,31.98,37.88,229
2011-07-08 14:00,3,0,1,2,32.8,39.395,216
2011-07-08 15:00,3,0,1,2,32.8,39.395,141
2011-07-08 16:00,3,0,1,3,27.88,31.82,132
2011-07-08 17:00,3,0,1,3,27.06,29.545,167
2011-07-08 18:00,3,0,1,1,27.06,30.305,316
2011-07-08 19:00,3,0,1,1,27.06,30.305,270
2011-07-08 20:00,3,0,1,1,27.06,30.305,250
2011-07-08 21:00,3,0,1,2,27.06,30.305,204
2011-07-08 22:00,3,0,1,2,27.06,30.305,169
2011-07-08 23:00,3,0,1,2,27.06,30.305,151
2011-07-09 0:00,3,0,0,2,27.06,30.305,121
2011-07-09 1:00,3,0,0,2,26.24,28.79,53
2011-07-09 2:00,3,0,0,1,26.24,28.79,55
2011-07-09 3:00,3,0,0,1,26.24,28.79,30
2011-07-09 4:00,3,0,0,1,26.24,28.79,6
2011-07-09 5:00,3,0,0,2,25.42,28.03,15
2011-07-09 6:00,3,0,0,2,26.24,28.79,38
2011-07-09 7:00,3,0,0,1,27.06,30.305,71
2011-07-09 8:00,3,0,0,1,28.7,32.575,182
2011-07-09 9:00,3,0,0,1,30.34,34.09,247
2011-07-09 10:00,3,0,0,1,31.16,34.85,264
2011-07-09 11:00,3,0,0,1,31.98,34.85,290
2011-07-09 12:00,3,0,0,1,32.8,36.365,366
2011-07-09 13:00,3,0,0,1,33.62,37.12,416
2011-07-09 14:00,3,0,0,1,34.44,37.12,373
2011-07-09 15:00,3,0,0,1,34.44,36.365,402
2011-07-09 16:00,3,0,0,1,33.62,36.365,416
2011-07-09 17:00,3,0,0,1,34.44,36.365,401
2011-07-09 18:00,3,0,0,1,33.62,36.365,378
2011-07-09 19:00,3,0,0,1,31.16,34.85,306
2011-07-09 20:00,3,0,0,1,31.16,35.605,314
2011-07-09 21:00,3,0,0,1,30.34,34.09,238
2011-07-09 22:00,3,0,0,1,29.52,34.09,214
2011-07-09 23:00,3,0,0,1,29.52,33.335,140
2011-07-10 0:00,3,0,0,1,28.7,32.575,154
2011-07-10 1:00,3,0,0,1,28.7,32.575,113
2011-07-10 2:00,3,0,0,1,27.88,31.82,96
2011-07-10 3:00,3,0,0,1,27.06,31.06,25
2011-07-10 4:00,3,0,0,1,27.06,31.06,5
2011-07-10 5:00,3,0,0,1,27.06,31.06,17
2011-07-10 6:00,3,0,0,1,26.24,29.545,25
2011-07-10 7:00,3,0,0,1,28.7,32.575,65
2011-07-10 8:00,3,0,0,1,29.52,34.09,92
2011-07-10 9:00,3,0,0,1,30.34,34.85,169
2011-07-10 10:00,3,0,0,1,31.16,34.85,268
2011-07-10 11:00,3,0,0,1,31.98,36.365,287
2011-07-10 12:00,3,0,0,1,33.62,37.88,377
2011-07-10 13:00,3,0,0,1,32.8,36.365,367
2011-07-10 14:00,3,0,0,1,33.62,37.12,349
2011-07-10 15:00,3,0,0,1,34.44,37.12,361
2011-07-10 16:00,3,0,0,1,34.44,37.88,372
2011-07-10 17:00,3,0,0,1,34.44,37.12,363
2011-07-10 18:00,3,0,0,1,33.62,37.12,363
2011-07-10 19:00,3,0,0,1,32.8,37.12,303
2011-07-10 20:00,3,0,0,1,31.16,34.85,268
2011-07-10 21:00,3,0,0,1,30.34,34.09,227
2011-07-10 22:00,3,0,0,1,30.34,34.85,143
2011-07-10 23:00,3,0,0,1,29.52,34.09,72
2011-07-11 0:00,3,0,1,1,28.7,32.575,35
2011-07-11 1:00,3,0,1,1,28.7,32.575,10
2011-07-11 2:00,3,0,1,1,28.7,32.575,12
2011-07-11 3:00,3,0,1,1,27.88,31.82,10
2011-07-11 4:00,3,0,1,1,27.06,31.06,4
2011-07-11 5:00,3,0,1,1,27.06,31.06,26
2011-07-11 6:00,3,0,1,1,27.88,31.82,121
2011-07-11 7:00,3,0,1,1,28.7,33.335,317
2011-07-11 8:00,3,0,1,1,30.34,34.85,420
2011-07-11 9:00,3,0,1,1,31.98,37.12,208
2011-07-11 10:00,3,0,1,1,32.8,37.88,117
2011-07-11 11:00,3,0,1,1,33.62,39.395,128
2011-07-11 12:00,3,0,1,1,34.44,40.15,148
2011-07-11 13:00,3,0,1,1,35.26,40.91,141
2011-07-11 14:00,3,0,1,1,35.26,41.665,134
2011-07-11 15:00,3,0,1,1,35.26,42.425,146
2011-07-11 16:00,3,0,1,1,35.26,42.425,239
2011-07-11 17:00,3,0,1,1,35.26,42.425,514
2011-07-11 18:00,3,0,1,1,35.26,41.665,472
2011-07-11 19:00,3,0,1,1,34.44,41.665,373
2011-07-11 20:00,3,0,1,1,29.52,34.85,236
2011-07-11 21:00,3,0,1,1,28.7,33.335,130
2011-07-11 22:00,3,0,1,1,29.52,34.85,90
2011-07-11 23:00,3,0,1,1,28.7,33.335,55
2011-07-12 0:00,3,0,1,1,28.7,33.335,22
2011-07-12 1:00,3,0,1,1,28.7,33.335,14
2011-07-12 2:00,3,0,1,1,28.7,33.335,9
2011-07-12 3:00,3,0,1,2,28.7,33.335,8
2011-07-12 4:00,3,0,1,1,28.7,33.335,6
2011-07-12 5:00,3,0,1,1,28.7,33.335,25
2011-07-12 6:00,3,0,1,1,30.34,34.09,115
2011-07-12 7:00,3,0,1,1,31.16,34.85,330
2011-07-12 8:00,3,0,1,1,31.16,35.605,417
2011-07-12 9:00,3,0,1,1,31.98,36.365,176
2011-07-12 10:00,3,0,1,1,33.62,38.635,123
2011-07-12 11:00,3,0,1,1,33.62,38.635,125
2011-07-12 12:00,3,0,1,1,35.26,39.395,163
2011-07-12 13:00,3,0,1,1,35.26,40.15,136
2011-07-12 14:00,3,0,1,1,36.9,42.425,124
2011-07-12 15:00,3,0,1,1,36.9,42.425,148
2011-07-12 16:00,3,0,1,1,35.26,39.395,202
2011-07-12 17:00,3,0,1,1,36.08,40.91,428
2011-07-12 18:00,3,0,1,1,35.26,40.15,511
2011-07-12 19:00,3,0,1,1,34.44,37.88,337
2011-07-12 20:00,3,0,1,1,33.62,37.12,308
2011-07-12 21:00,3,0,1,1,33.62,37.12,258
2011-07-12 22:00,3,0,1,1,32.8,36.365,194
2011-07-12 23:00,3,0,1,1,31.98,35.605,79
2011-07-13 0:00,3,0,1,1,31.16,35.605,46
2011-07-13 1:00,3,0,1,1,31.16,34.85,12
2011-07-13 2:00,3,0,1,1,31.16,34.85,5
2011-07-13 3:00,3,0,1,1,30.34,34.09,4
2011-07-13 4:00,3,0,1,1,30.34,34.09,5
2011-07-13 5:00,3,0,1,1,30.34,34.09,26
2011-07-13 6:00,3,0,1,1,30.34,34.09,121
2011-07-13 7:00,3,0,1,1,31.16,34.85,313
2011-07-13 8:00,3,0,1,1,32.8,37.12,449
2011-07-13 9:00,3,0,1,1,33.62,37.12,186
2011-07-13 10:00,3,0,1,1,33.62,37.88,113
2011-07-13 11:00,3,0,1,1,34.44,37.12,165
2011-07-13 12:00,3,0,1,1,34.44,37.88,174
2011-07-13 13:00,3,0,1,3,33.62,37.88,158
2011-07-13 14:00,3,0,1,3,33.62,37.88,116
2011-07-13 15:00,3,0,1,3,26.24,28.03,46
2011-07-13 16:00,3,0,1,2,27.06,29.545,141
2011-07-13 17:00,3,0,1,1,28.7,33.335,488
2011-07-13 18:00,3,0,1,1,29.52,34.85,463
2011-07-13 19:00,3,0,1,1,28.7,33.335,419
2011-07-13 20:00,3,0,1,1,28.7,33.335,342
2011-07-13 21:00,3,0,1,1,28.7,33.335,250
2011-07-13 22:00,3,0,1,1,27.88,31.82,184
2011-07-13 23:00,3,0,1,1,27.06,30.305,116
2011-07-14 0:00,3,0,1,1,27.06,31.06,46
2011-07-14 1:00,3,0,1,1,27.06,31.06,25
2011-07-14 2:00,3,0,1,1,26.24,31.06,10
2011-07-14 3:00,3,0,1,1,25.42,31.06,6
2011-07-14 4:00,3,0,1,1,25.42,31.06,6
2011-07-14 5:00,3,0,1,1,24.6,31.06,28
2011-07-14 6:00,3,0,1,1,24.6,30.305,130
2011-07-14 7:00,3,0,1,1,25.42,31.06,334
2011-07-14 8:00,3,0,1,1,26.24,31.06,486
2011-07-14 9:00,3,0,1,1,27.88,31.82,224
2011-07-14 10:00,3,0,1,1,28.7,31.82,127
2011-07-14 11:00,3,0,1,1,29.52,32.575,148
2011-07-14 12:00,3,0,1,1,30.34,32.575,223
2011-07-14 13:00,3,0,1,1,31.16,33.335,177
2011-07-14 14:00,3,0,1,1,30.34,32.575,178
2011-07-14 15:00,3,0,1,1,31.16,33.335,180
2011-07-14 16:00,3,0,1,1,31.16,33.335,274
2011-07-14 17:00,3,0,1,1,30.34,32.575,595
2011-07-14 18:00,3,0,1,1,29.52,32.575,578
2011-07-14 19:00,3,0,1,1,29.52,32.575,400
2011-07-14 20:00,3,0,1,1,28.7,31.82,348
2011-07-14 21:00,3,0,1,1,27.06,31.06,261
2011-07-14 22:00,3,0,1,1,26.24,31.06,176
2011-07-14 23:00,3,0,1,1,26.24,30.305,124
2011-07-15 0:00,3,0,1,1,25.42,29.545,80
2011-07-15 1:00,3,0,1,1,25.42,29.545,20
2011-07-15 2:00,3,0,1,1,24.6,28.79,38
2011-07-15 3:00,3,0,1,1,24.6,29.545,7
2011-07-15 4:00,3,0,1,1,24.6,29.545,10
2011-07-15 5:00,3,0,1,1,24.6,29.545,23
2011-07-15 6:00,3,0,1,2,24.6,29.545,120
2011-07-15 7:00,3,0,1,1,26.24,30.305,274
2011-07-15 8:00,3,0,1,1,26.24,30.305,564
2011-07-15 9:00,3,0,1,1,27.88,31.82,207
2011-07-15 10:00,3,0,1,2,27.06,31.06,166
2011-07-15 11:00,3,0,1,1,28.7,32.575,210
2011-07-15 12:00,3,0,1,1,28.7,32.575,238
2011-07-15 13:00,3,0,1,1,28.7,32.575,247
2011-07-15 14:00,3,0,1,1,28.7,32.575,265
2011-07-15 15:00,3,0,1,1,29.52,32.575,237
2011-07-15 16:00,3,0,1,1,29.52,33.335,361
2011-07-15 17:00,3,0,1,1,30.34,33.335,587
2011-07-15 18:00,3,0,1,1,29.52,32.575,496
2011-07-15 19:00,3,0,1,1,28.7,31.82,394
2011-07-15 20:00,3,0,1,1,28.7,32.575,343
2011-07-15 21:00,3,0,1,1,27.06,31.06,261
2011-07-15 22:00,3,0,1,1,27.06,31.06,223
2011-07-15 23:00,3,0,1,1,26.24,31.06,167
2011-07-16 0:00,3,0,0,1,25.42,30.305,110
2011-07-16 1:00,3,0,0,1,24.6,29.545,75
2011-07-16 2:00,3,0,0,1,24.6,29.545,58
2011-07-16 3:00,3,0,0,1,24.6,28.79,26
2011-07-16 4:00,3,0,0,1,24.6,29.545,16
2011-07-16 5:00,3,0,0,1,23.78,27.275,10
2011-07-16 6:00,3,0,0,1,24.6,28.79,37
2011-07-16 7:00,3,0,0,1,25.42,29.545,52
2011-07-16 8:00,3,0,0,1,27.06,31.06,127
2011-07-16 9:00,3,0,0,1,28.7,32.575,222
2011-07-16 10:00,3,0,0,1,29.52,33.335,322
2011-07-16 11:00,3,0,0,1,30.34,33.335,396
2011-07-16 12:00,3,0,0,1,31.16,34.09,463
2011-07-16 13:00,3,0,0,1,31.16,34.09,497
2011-07-16 14:00,3,0,0,1,30.34,33.335,433
2011-07-16 15:00,3,0,0,1,31.16,34.09,428
2011-07-16 16:00,3,0,0,1,31.16,34.09,425
2011-07-16 17:00,3,0,0,1,31.16,34.09,475
2011-07-16 18:00,3,0,0,1,31.16,34.09,428
2011-07-16 19:00,3,0,0,1,30.34,34.09,406
2011-07-16 20:00,3,0,0,1,29.52,33.335,296
2011-07-16 21:00,3,0,0,1,28.7,32.575,252
2011-07-16 22:00,3,0,0,1,28.7,32.575,201
2011-07-16 23:00,3,0,0,1,27.88,31.82,168
2011-08-01 0:00,3,0,1,1,29.52,34.09,29
2011-08-01 1:00,3,0,1,1,29.52,34.85,17
2011-08-01 2:00,3,0,1,1,28.7,33.335,11
2011-08-01 3:00,3,0,1,1,28.7,33.335,4
2011-08-01 4:00,3,0,1,1,27.06,30.305,4
2011-08-01 5:00,3,0,1,1,27.06,30.305,26
2011-08-01 6:00,3,0,1,1,27.06,30.305,100
2011-08-01 7:00,3,0,1,1,30.34,34.09,282
2011-08-01 8:00,3,0,1,1,32.8,36.365,382
2011-08-01 9:00,3,0,1,1,33.62,37.12,166
2011-08-01 10:00,3,0,1,1,35.26,37.88,97
2011-08-01 11:00,3,0,1,1,36.08,38.635,119
2011-08-01 12:00,3,0,1,1,36.9,40.15,168
2011-08-01 13:00,3,0,1,1,36.9,40.15,150
2011-08-01 14:00,3,0,1,1,37.72,40.91,123
2011-08-01 15:00,3,0,1,1,36.9,39.395,129
2011-08-01 16:00,3,0,1,1,36.9,39.395,231
2011-08-01 17:00,3,0,1,1,31.16,34.09,514
2011-08-01 18:00,3,0,1,1,31.98,34.85,543
2011-08-01 19:00,3,0,1,1,30.34,33.335,413
2011-08-01 20:00,3,0,1,1,29.52,34.09,305
2011-08-01 21:00,3,0,1,1,28.7,32.575,220
2011-08-01 22:00,3,0,1,1,28.7,32.575,137
2011-08-01 23:00,3,0,1,1,27.88,31.82,96
2011-08-02 0:00,3,0,1,1,27.06,31.06,29
2011-08-02 1:00,3,0,1,1,27.06,31.06,12
2011-08-02 2:00,3,0,1,1,27.88,31.82,8
2011-08-02 3:00,3,0,1,1,27.06,31.06,5
2011-08-02 4:00,3,0,1,1,27.06,31.06,10
2011-08-02 5:00,3,0,1,1,27.06,31.06,21
2011-08-02 6:00,3,0,1,1,27.88,31.82,117
2011-08-02 7:00,3,0,1,1,29.52,33.335,335
2011-08-02 8:00,3,0,1,1,30.34,34.09,435
2011-08-02 9:00,3,0,1,1,31.98,34.85,213
2011-08-02 10:00,3,0,1,1,33.62,36.365,140
2011-08-02 11:00,3,0,1,1,34.44,36.365,128
2011-08-02 12:00,3,0,1,1,35.26,37.12,157
2011-08-02 13:00,3,0,1,1,35.26,37.12,203
2011-08-02 14:00,3,0,1,1,36.9,38.635,159
2011-08-02 15:00,3,0,1,1,36.9,38.635,168
2011-08-02 16:00,3,0,1,1,36.9,38.635,274
2011-08-02 17:00,3,0,1,2,36.9,39.395,556
2011-08-02 18:00,3,0,1,2,35.26,37.88,556
2011-08-02 19:00,3,0,1,2,35.26,37.88,454
2011-08-02 20:00,3,0,1,2,33.62,37.88,288
2011-08-02 21:00,3,0,1,1,32.8,37.12,254
2011-08-02 22:00,3,0,1,2,31.98,37.12,191
2011-08-02 23:00,3,0,1,2,32.8,37.12,132
2011-08-03 0:00,3,0,1,2,32.8,37.12,43
2011-08-03 1:00,3,0,1,2,31.98,35.605,16
2011-08-03 2:00,3,0,1,2,31.98,35.605,11
2011-08-03 3:00,3,0,1,2,31.16,34.85,4
2011-08-03 4:00,3,0,1,2,31.16,34.85,7
2011-08-03 5:00,3,0,1,2,31.16,34.85,24
2011-08-03 6:00,3,0,1,3,29.52,34.09,110
2011-08-03 7:00,3,0,1,2,30.34,33.335,271
2011-08-03 8:00,3,0,1,2,30.34,33.335,437
2011-08-03 9:00,3,0,1,2,30.34,34.09,195
2011-08-03 10:00,3,0,1,3,30.34,34.09,68
2011-08-03 11:00,3,0,1,2,30.34,34.09,122
2011-08-03 12:00,3,0,1,3,31.16,34.85,161
2011-08-03 13:00,3,0,1,2,31.16,35.605,144
2011-08-03 14:00,3,0,1,2,31.16,35.605,147
2011-08-03 15:00,3,0,1,2,28.7,33.335,118
2011-08-03 16:00,3,0,1,3,27.88,31.82,150
2011-08-03 17:00,3,0,1,2,28.7,33.335,425
2011-08-03 18:00,3,0,1,3,28.7,33.335,492
2011-08-03 19:00,3,0,1,3,28.7,33.335,321
2011-08-03 20:00,3,0,1,3,28.7,33.335,87
2011-08-03 21:00,3,0,1,2,27.88,31.82,88
2011-08-03 22:00,3,0,1,3,27.88,31.82,77
2011-08-03 23:00,3,0,1,2,27.88,31.82,56
2011-08-04 0:00,3,0,1,2,27.88,31.82,17
2011-08-04 1:00,3,0,1,2,27.06,29.545,17
2011-08-04 2:00,3,0,1,2,27.06,29.545,7
2011-08-04 3:00,3,0,1,3,27.06,29.545,3
2011-08-04 4:00,3,0,1,2,27.88,31.82,7
2011-08-04 5:00,3,0,1,2,27.88,31.82,20
2011-08-04 6:00,3,0,1,2,27.88,31.82,97
2011-08-04 7:00,3,0,1,2,27.88,31.82,282
2011-08-04 8:00,3,0,1,2,28.7,32.575,398
2011-08-04 9:00,3,0,1,1,29.52,34.85,187
2011-08-04 10:00,3,0,1,1,29.52,33.335,113
2011-08-04 11:00,3,0,1,2,30.34,34.85,149
2011-08-04 12:00,3,0,1,2,31.16,35.605,205
2011-08-04 13:00,3,0,1,1,31.16,35.605,205
2011-08-04 14:00,3,0,1,1,32.8,37.88,167
2011-08-04 15:00,3,0,1,1,32.8,37.88,165
2011-08-04 16:00,3,0,1,1,31.16,35.605,290
2011-08-04 17:00,3,0,1,1,31.16,35.605,555
2011-08-04 18:00,3,0,1,1,28.7,33.335,523
2011-08-04 19:00,3,0,1,1,28.7,33.335,366
2011-08-04 20:00,3,0,1,2,28.7,33.335,286
2011-08-04 21:00,3,0,1,2,28.7,33.335,211
2011-08-04 22:00,3,0,1,1,27.88,31.82,174
2011-08-04 23:00,3,0,1,1,27.06,31.06,132
2011-08-05 0:00,3,0,1,1,27.06,31.06,54
2011-08-05 1:00,3,0,1,1,26.24,29.545,19
2011-08-05 2:00,3,0,1,1,27.06,31.06,19
2011-08-05 3:00,3,0,1,1,26.24,29.545,6
2011-08-05 4:00,3,0,1,1,26.24,29.545,7
2011-08-05 5:00,3,0,1,1,26.24,29.545,16
2011-08-05 6:00,3,0,1,1,26.24,29.545,101
2011-08-05 7:00,3,0,1,1,27.06,30.305,270
2011-08-05 8:00,3,0,1,1,28.7,32.575,454
2011-08-05 9:00,3,0,1,1,29.52,33.335,226
2011-08-05 10:00,3,0,1,1,30.34,34.09,163
2011-08-05 11:00,3,0,1,2,31.16,34.85,147
2011-08-05 12:00,3,0,1,1,31.16,34.85,216
2011-08-05 13:00,3,0,1,1,31.98,35.605,204
2011-08-05 14:00,3,0,1,2,31.98,35.605,245
2011-08-05 15:00,3,0,1,1,31.16,34.85,210
2011-08-05 16:00,3,0,1,1,32.8,37.12,330
2011-08-05 17:00,3,0,1,1,31.98,35.605,550
2011-08-05 18:00,3,0,1,1,31.16,34.85,466
2011-08-05 19:00,3,0,1,1,30.34,34.09,372
2011-08-05 20:00,3,0,1,1,29.52,33.335,291
2011-08-05 21:00,3,0,1,1,28.7,32.575,173
2011-08-05 22:00,3,0,1,1,28.7,32.575,188
2011-08-05 23:00,3,0,1,1,27.88,31.82,139
2011-08-06 0:00,3,0,0,1,27.06,30.305,133
2011-08-06 1:00,3,0,0,1,27.06,30.305,67
2011-08-06 2:00,3,0,0,1,27.06,30.305,53
